time_s,requested_height,achieved_height,requested_vx,achieved_vx,achieved_vy,achieved_wz,done
0.9,0.2932,0.3130102753639221,0.4,0.29911383986473083,-0.002285357564687729,0.41266703605651855,False
0.92,0.2932,0.3121119439601898,0.4,0.3151405453681946,-0.004634734243154526,0.48496705293655396,False
0.9400000000000001,0.2932,0.31116801500320435,0.4,0.3365325331687927,-0.00685926154255867,0.47038453817367554,False
0.96,0.2932,0.31034359335899353,0.4,0.36118999123573303,-0.013726938515901566,0.4842055141925812,False
0.98,0.2932,0.3094526529312134,0.4,0.3783280849456787,-0.02238011360168457,0.3902464807033539,False
1.0,0.2932,0.3092504143714905,0.4,0.38815072178840637,-0.04518797993659973,0.2371198982000351,False
1.02,0.2932,0.3090883195400238,0.4,0.3799740970134735,-0.0479871928691864,-0.020733410492539406,False
1.04,0.2932,0.3087439239025116,0.4,0.3601512610912323,-0.05754268169403076,-0.3014080822467804,False
1.06,0.2932,0.3083874583244324,0.4,0.3302479386329651,-0.055340737104415894,-0.36369866132736206,False
1.08,0.2932,0.30816593766212463,0.4,0.31634506583213806,-0.05692374333739281,-0.3301447927951813,False
1.1,0.2932,0.3079361021518707,0.4,0.3163474202156067,-0.05677048861980438,-0.20870999991893768,False
1.12,0.2932,0.3075742721557617,0.4,0.327538400888443,-0.05862904340028763,-0.1495920568704605,False
1.1400000000000001,0.2932,0.3068688213825226,0.4,0.34049656987190247,-0.05879221484065056,-0.13347163796424866,False
1.16,0.2932,0.3058614730834961,0.4,0.35896486043930054,-0.06157365441322327,-0.09724996984004974,False
1.18,0.2932,0.3047160506248474,0.4,0.3800243139266968,-0.06258442997932434,-0.09801431745290756,False
1.2,0.2932,0.3035028874874115,0.4,0.40495193004608154,-0.06847304105758667,-0.08420383185148239,False
1.22,0.2932,0.3027196228504181,0.4,0.4173084497451782,-0.055433809757232666,-0.08139512687921524,False
1.24,0.2932,0.30248817801475525,0.4,0.42013412714004517,-0.040542419999837875,-0.062304846942424774,False
1.26,0.2932,0.30270272493362427,0.4,0.43135687708854675,-0.022592734545469284,-0.01882239803671837,False
1.28,0.2932,0.30317696928977966,0.4,0.41676634550094604,-0.004877939820289612,0.08758758008480072,False
1.3,0.2932,0.3035816252231598,0.4,0.3929617702960968,0.006586454808712006,0.24753877520561218,False
1.32,0.2932,0.3040531277656555,0.4,0.35587626695632935,0.001616254448890686,0.23790651559829712,False
1.34,0.2932,0.3048188388347626,0.4,0.34611669182777405,-0.001846402883529663,0.18062254786491394,False
1.36,0.2932,0.30566033720970154,0.4,0.34528452157974243,-0.008481502532958984,0.15184366703033447,False
1.3800000000000001,0.2932,0.3060779273509979,0.4,0.3501877784729004,-0.006730485707521439,0.1303156018257141,False
1.4000000000000001,0.2932,0.30597350001335144,0.4,0.35511505603790283,-0.01656356081366539,0.16930055618286133,False
1.42,0.2932,0.3054094910621643,0.4,0.3637866973876953,-0.014585446566343307,0.17477524280548096,False
1.44,0.2932,0.304583340883255,0.4,0.3724525272846222,-0.021495532244443893,0.24820707738399506,False
1.46,0.2932,0.3036046028137207,0.4,0.38876789808273315,-0.021500393748283386,0.2843368649482727,False
1.48,0.2932,0.30259737372398376,0.4,0.40921780467033386,-0.025669649243354797,0.28613489866256714,False
1.5,0.2932,0.30164194107055664,0.4,0.43526872992515564,-0.023580297827720642,0.2972632646560669,False
1.52,0.2932,0.30110591650009155,0.4,0.43751469254493713,-0.03279241919517517,0.20417922735214233,False
1.54,0.2932,0.30110058188438416,0.4,0.4277796149253845,-0.039336174726486206,0.04674779996275902,False
1.56,0.2932,0.30105870962142944,0.4,0.40341779589653015,-0.043518126010894775,-0.12795479595661163,False
1.58,0.2932,0.3008542060852051,0.4,0.3643013536930084,-0.03567080944776535,-0.18555103242397308,False
1.6,0.2932,0.3009296655654907,0.4,0.3344525396823883,-0.029675224795937538,-0.21070170402526855,False
1.62,0.2932,0.30114126205444336,0.4,0.3313004970550537,-0.028345035389065742,-0.0796690583229065,False
1.6400000000000001,0.2932,0.3013271391391754,0.4,0.3306278586387634,-0.024855611845850945,-0.04001983255147934,False
1.6600000000000001,0.2932,0.3012259304523468,0.4,0.3385738432407379,-0.024763841181993484,0.011806848458945751,False
1.68,0.2932,0.30082353949546814,0.4,0.34504151344299316,-0.015308499336242676,-0.046290911734104156,False
1.7,0.2932,0.3001670837402344,0.4,0.3581492304801941,-0.013863623142242432,-0.03980333358049393,False
1.72,0.2932,0.299447238445282,0.4,0.37414973974227905,-0.0018985792994499207,-0.08124107867479324,False
1.74,0.2932,0.29864341020584106,0.4,0.39265966415405273,-0.004460133612155914,-0.10260076075792313,False
1.76,0.2932,0.2978726029396057,0.4,0.4200495481491089,0.006950318813323975,-0.15374505519866943,False
1.78,0.2932,0.2970077395439148,0.4,0.44337543845176697,0.006321072578430176,-0.14968664944171906,False
1.8,0.2932,0.29671090841293335,0.4,0.45818841457366943,0.02438867837190628,-0.1140766590833664,False
1.82,0.2932,0.2969363033771515,0.4,0.4423091411590576,0.03847578167915344,-0.043223168700933456,False
1.84,0.2932,0.29712578654289246,0.4,0.41410917043685913,0.04115632176399231,0.05645403638482094,False
